word,weight
server,-0.05039268084850043
said,0.039996753464243244
game,-0.039038489757563806
client,-0.02064483799431238
displays,-0.020611727421671482
virtual,-0.02016944252634439
gaming,-0.019798916277499263
application,-0.017694074590208463
networked,-0.016103648116920694
multi,-0.013781540703853287
radio,-0.15429615045372783
channel,-0.14497724214891566
paths,0.12773328760780134
estimate,0.12756675131844766
estimation,0.07897320084963104
values,0.07417642093754209
digital,-0.057689522447860034
value,0.04592756521886442
path,0.038055634179769086
distribution,0.032192451777402764
device,-0.34640707908140395
computing,-0.06616626695329614
password,-0.05463385367855508
restricted,0.023302277887043123
specific,-0.022887140338190854
access,-0.019123519054560466
master,0.017168581255552737
user,-0.01595463130706318
restrictive,0.014389769334846437
database,0.013813768432848308
game,-0.18670889998724668
server,-0.05949419257663397
wide,0.04397422673413266
progressive,-0.037765372655458214
servers,-0.03443706839105904
award,0.033925498423250974
amounts,0.03310304356392913
coupled,-0.033093136365138776
gaming,-0.029270384303714987
wager,0.0237869572373615
content,-0.42408121550832006
owner,0.15834938421768732
method,0.1002417698199258
hyperlink,-0.03851050849962353
identifies,-0.03527238748279489
a,0.005894103045575261
wherein,-0.003852223605014533
the,-0.0030185213865057043
further,-0.002623223086985535
of,-0.002290929685121873
profile,-0.1470055079993744
wireless,-0.1285208572231341
communications,-0.0739325883292735
surveys,0.05250359259120819
activities,-0.04722090921386895
criteria,0.045924362460702715
network,-0.03726765246483249
social,-0.03575340844869431
based,0.03542916468401009
device,-0.02967502976483412
commercials,0.05957795018289753
switch,-0.05323863342683322
engine,-0.047964062277239476
device,-0.0100543747503587
channels,-0.007235023718191315
host,-0.0071140023774893995
loading,-0.007085632801245896
instructions,0.0069592328379108155
database,0.006333481976151992
method,0.006092040203985241
magnetic,-0.2064051613583763
application,-0.04249262880920094
static,-0.032860893004418835
space,-0.03068710296627025
signals,-0.024231195068909892
method,0.023389690486356886
material,-0.01698242623901079
processor,0.014205465575687307
internal,0.012384073360962061
matrix,0.011987847123858246
virtual,-0.04446840298237532
objects,-0.025886157755452305
image,-0.017113834540251976
section,0.012994479120775818
space,-0.01187691716494775
game,-0.010831431153292718
control,-0.01010246474579641
sections,0.008178029505916493
camera,-0.00781617201475113
certain,0.007074461167413822
segment,0.32091299996298656
material,-0.19629778793826688
printed,-0.1292889666343574
segments,0.08519914010995552
practicing,0.0664944192922888
printing,-0.0638105378302004
step,0.058605419242431914
method,0.04098127573026506
support,-0.03175495741223519
model,0.024254188359882866
chance,-0.07967112130857697
table,-0.057128125554308795
video,-0.04688627376065463
device,-0.037408898089710735
played,0.035185313843281746
gaming,-0.03186274622748265
image,-0.029866753373117907
wager,0.027725639542300454
said,-0.02647174487877558
previously,-0.026006539018586888
calculated,0.073417607322972
panel,-0.03905874387344379
calibration,0.0383718285119129
calculate,0.036928005049699536
parameters,0.03561430073985902
communication,-0.03521912992197519
digital,-0.03351609295590535
target,-0.03337409332188414
reflectance,-0.029488422460059283
channel,-0.028567667178704938
insurance,-0.33022605925250564
claim,-0.06271475039197104
pattern,-0.05633048282941481
type,-0.031033983348818656
variable,0.019330264613894872
with,0.019310811215648826
patterns,-0.013471855308896465
respective,-0.013072663461384696
attribute,-0.012103096330526673
each,-0.00923895681149452
device,-0.08157743505590177
wireless,-0.07583108374673382
venue,0.06426988508641755
interactive,-0.04927127340516699
means,0.047911765866418925
interface,-0.041103504490627614
configured,-0.03320334908867018
messages,-0.033176943880172075
transmit,-0.03139650440908957
golf,0.022428120684408078
price,0.33526133581098727
sample,-0.10351861132834018
size,0.03970712814954051
said,0.03827035631313861
current,-0.02163896747683901
variance,0.02005965251924869
sell,0.015092909522896254
calculate,0.014745917907612842
triggered,-0.013036732421691415
values,0.0125288840301408
second,-0.0577129077515339
website,-0.032741521279213585
mobile,-0.026843162096591315
advertisement,-0.026799404108882246
technology,0.018869364766049335
advertiser,-0.01628059605766066
device,-0.01573727884609838
request,-0.014940573552293338
operator,-0.014079802640284786
user,0.008126751027135042
second,-0.20349257554492756
said,0.1987018506607597
tokens,-0.14300360264890563
gaming,-0.07921860420152904
cells,0.0708509545331712
populating,0.061122101254398514
device,-0.05352564126587689
set,0.048203531256980355
identifiers,-0.03761297422508138
cell,0.0322897507247444
display,-0.07806650539890803
image,-0.06924829491624326
device,-0.04798317577940729
complex,0.02242073843177233
augmented,0.018967457680022608
mobile,-0.018939374789652522
camera,-0.017919558660840516
live,-0.015451175437556933
images,-0.013336003142235466
gaming,-0.008759304877653874
voltage,-0.3183938449132393
value,0.10128794623745004
step,0.03970292027660434
power,-0.03756627936204503
test,-0.03538288601226516
current,-0.03205644993465601
signal,-0.03176414563218911
controller,-0.03059131268605072
configured,-0.01943869885532723
values,0.009947938731938225
template,0.14731682039575114
device,-0.1355520586935187
electronic,-0.12246273696376557
user,0.07899421340142404
receiving,0.053675344397873095
input,0.041182717120639104
indicating,-0.028526217761144296
displayed,-0.027234634175366805
information,-0.017951698816912484
created,0.017435838548431906
risk,0.2172566966056061
insurable,0.1140622828915995
applicant,-0.10387909719881554
kiosk,-0.10084956340502504
point,-0.09649274453297574
sale,-0.08511376486787424
underwriting,0.07680571246090201
medical,0.06730054303445158
objective,-0.06271518765700762
insurance,0.05131187211078735
player,0.2523628554595704
set,0.20697737870957197
second,-0.13497303912003186
game,-0.12629615012960707
prize,0.08447917691578878
displaying,-0.06522223504897215
display,-0.04664473271938145
portion,-0.038555042902182805
device,-0.03627973274597292
responsive,-0.03563711381269882
housing,-0.22137702795310657
detector,0.17628656147609603
equipment,0.14066377469555252
movement,-0.05368929687254052
physical,-0.04147117614367268
Movement,-0.02558834457546283
remote,-0.02524698520199305
device,-0.02357000536319486
monitoring,-0.021691112096566864
attached,-0.01956074838867028
display,-0.0610587085735578
displayed,-0.03617638474130817
symbol,-0.03506502985687765
symbols,-0.03467700358867498
credit,-0.031576488689631976
designated,-0.024801986864038037
gaming,-0.022444203072250174
physical,-0.020402757478484954
player,0.016060413092586753
item,-0.01497251996727668
transaction,0.09446263988853593
primary,-0.09227346119849833
credentials,-0.05610299496473359
account,0.05100150033373244
financial,0.05058883448949475
card,-0.04993261933375937
automated,-0.04049833353274196
virtual,-0.036450939345733575
facilitates,0.031590258683539395
interface,-0.023140120099503
master,0.18372132768285993
search,-0.11023757454850801
query,-0.10511675660282312
second,-0.1017173734588926
training,0.08673171737902956
simulated,-0.05653726285726318
queries,-0.04823035616452577
searcher,-0.028441018795905427
said,-0.024436393816716705
request,0.01454544316550013
input,0.18907303916602042
game,-0.1323989850765673
device,-0.10232372834859074
devices,-0.0701646446445663
control,-0.060813974943481244
user,0.056031287518922834
application,-0.050880585283010336
computing,-0.03628884904281952
gaming,-0.03570360096221257
method,0.02114252758336881
order,-0.2210851530317606
book,0.12194705240061939
electronic,-0.09932015930008553
orders,-0.07545259537795045
market,-0.06189815528950462
message,-0.05534473823256599
trading,-0.04439830440577878
exchange,-0.02468881387383835
trade,0.017603028050418353
pricing,0.01728935987698454
loop,-0.18777148210879935
card,-0.18313258684834444
payment,-0.16517397443902307
account,0.09859561922396674
merchant,-0.05723762005473335
transaction,-0.04273240067783992
information,-0.040664169529077136
closed,0.036146900837869346
number,0.035173410929305565
sufficient,0.031115392189228958
electronic,-0.09218571753620629
query,-0.07642845888232916
document,-0.06157696074576834
search,-0.05962844648162061
term,0.04849388550983002
set,0.041225245328701324
second,-0.03744100310467298
instructions,0.0282927016520302
result,0.02404585385718665
displaying,-0.018481915909803207
game,-0.1997636717104115
device,-0.12113564480348035
element,-0.05630820660014451
group,0.05052679820600253
data,-0.04043012041419537
evaluation,0.038889802051732786
server,-0.03226256870105971
information,0.029200273934971942
numeric,0.021498293512331994
play,0.014258484127130483
work,0.16806536630763008
area,-0.10958495631436062
angle,-0.07125819854387143
path,0.06509616211807676
spaced,-0.06126171090009024
form,-0.056939415301921925
paths,0.03357191963423096
defining,-0.03265594525971512
method,0.024757750103990516
reference,0.023596883542697348
attacking,0.13742675430478654
game,-0.06487431260120378
screen,-0.05531799953934047
devices,-0.05500921525676156
terminal,-0.04846055553778343
opposing,-0.04579331536162055
function,0.03133014895966376
strategy,0.025451972565289575
history,0.02358551024835329
battle,0.02253856676093507
address,-0.14893879917070363
information,0.05141796253661881
verified,0.05066200965626742
merchandise,-0.042456528060505455
confirmation,-0.028414465516473607
shipping,-0.02518658717926779
delivery,-0.023870194036089268
network,-0.019554595484634035
transmitting,-0.019232090429150767
receiving,0.014273314119240403
applications,-0.22328444440779552
work,0.15388304553798549
objects,-0.09196628589150087
monitors,-0.04814117485832877
layer,-0.04217526131951762
specific,-0.041585622489878765
plurality,-0.039912725863908476
segment,0.02198081881131989
Review,0.014104426157109096
scheduling,0.0026869786068973414
sensor,-0.12651348335165874
measurements,0.11723990512018226
raw,0.10178320691844817
second,-0.09970655582190664
quality,0.0957547837845546
control,-0.09460948016302932
measurement,0.08486695038630357
application,-0.07991800249858419
orientation,-0.051674203425241295
sense,-0.044952232963502495
device,-0.1966898353617175
gaming,-0.07042537627421164
display,-0.06398963482068702
points,0.06367789180778338
quantity,-0.05763524890748484
sequence,0.055151812123870485
said,-0.05098577092219618
associated,-0.04549688318739495
game,-0.044584127781538536
accumulated,0.03175793142327919
healthcare,0.2413348873525668
assigned,0.0938603325739516
access,-0.06696620965053851
patient,-0.04393870295485737
order,0.027900869983416718
method,0.024653388722796446
assignment,0.022658304790058047
receiving,0.021856388175117838
assigns,0.017706538204304147
location,-0.016550296513511652
power,-0.04216979637104268
control,-0.018553226706360455
frame,-0.01635010552196237
retail,-0.01575102489336309
vehicle,-0.011983209910424276
unit,-0.010430322965150967
interior,0.0096430216550376
configured,-0.009049261254877075
storage,-0.006039611949128609
information,0.005656360925334485
transactions,0.12547327585907758
storage,-0.08048887185538921
machine,-0.06643944240530329
interfaces,-0.06303701888701456
respective,-0.06097038318040112
units,-0.05400589106512154
identified,-0.04645006899041919
input,0.043897152834122585
definitions,0.03745400475847152
participant,0.0228863216076472
travel,0.23224610520153677
reservation,-0.16202214489360023
canceled,-0.07015531200829278
reference,0.05673295973540863
request,-0.04965977579486479
number,0.03950754345904621
expense,0.03786027160886746
control,-0.031638013641453785
status,0.022011269956487087
record,0.013067488011560319
art,-0.23557605107675214
drawing,0.1450898259030836
tested,-0.0703400184658046
factors,0.061672038655486136
person,0.052213389335520624
pattern,-0.04061862003096509
state,-0.024900853786255492
patterns,-0.02267211915641223
rotating,-0.020578389048868467
selected,0.01850994190468335
factorization,0.28194677491955245
physical,-0.16957418442386268
object,-0.14252859491325645
form,-0.05966285096190641
matrix,0.05288849317597863
interaction,-0.042291491573909684
memory,0.03103433419918459
terms,0.027395562872374487
product,-0.025302335065713857
space,-0.013437455345808189
medical,0.3149954121059847
object,-0.16556014501102287
objects,-0.07389026098213344
data,-0.049532614262559074
environment,-0.04137661456512683
event,-0.03680541473212701
type,-0.03190523987038309
level,0.027419890839344416
circuit,-0.026411462679482064
second,-0.025472784206072113
module,0.25317914122394614
software,0.18436789723366698
server,-0.1464089011458852
remote,-0.0785505583119863
said,0.07572650824187586
device,-0.06139005442115754
second,-0.05956088456245022
receiving,-0.050223614253636875
signal,-0.04735975173589281
security,-0.044294180800843075
material,-0.09272829992529733
light,-0.07533627131730607
second,-0.07045058408364394
matrix,0.05906087689917421
image,-0.04787416439924816
value,0.04009589223384316
index,0.03297914373024264
detection,-0.0320273455556834
data,-0.028176256226592394
device,-0.023997987709695093
light,-0.08172546985228085
images,-0.05333782165824575
image,-0.033143685820349225
structure,-0.013194914421792193
arranged,0.01274695161328724
positions,-0.012069854004573895
varied,0.01142247815770933
optical,-0.010954547883673494
surface,-0.010764753858407363
peaks,0.007288363623434887
card,0.2863840299736295
sensed,-0.10728610892662285
cards,0.09573774709642577
sensing,-0.03418951036571105
clear,-0.03382903129681164
feeding,-0.030917887925032354
operating,-0.023205509351834915
routine,-0.022470219156738837
group,0.016435722263026167
calibration,0.014426885198685561
token,-0.12498514554264525
second,-0.09114036812901335
device,-0.026499117614031443
data,0.01970244976922536
devices,-0.019299984614602646
intelligent,0.019061970314038668
tokens,-0.014678941211820744
electronic,-0.013763087123834516
patient,0.013729709809132509
instructions,0.01176199767311043
formation,-0.14699788286320498
measurement,0.11995337911790821
distance,-0.1006816833505888
estimated,0.07745936317469247
estimate,0.07400372980335622
estimating,0.07229808118683802
concentration,-0.05909158956057743
said,0.036694376244790605
compensated,0.033378099303817764
obtaining,0.0253351869718432
debit,0.2565367776252183
credit,-0.2145515121226146
feedback,-0.13362129334567674
merchant,-0.08197477012178575
card,-0.054240550581274805
information,-0.019378705314271428
associated,-0.01929066642931312
transaction,-0.018193028952910868
respective,-0.014435371956226356
interface,-0.012838862206515606
body,-0.09952187176164216
hand,0.09650588940684898
surface,-0.07816472160038
implement,0.06859429290967398
writing,0.03926462114252292
attached,-0.0326793947490107
component,0.015030677549291618
pressure,-0.01420584588235509
central,0.013838229123831767
extending,-0.012486526280629804
variable,0.4308602615258613
voltage,-0.22189597421283003
second,-0.10039889613290216
end,-0.08652111382276684
changed,-0.07058752068683746
value,0.06556454584514139
circuit,-0.04802531549898909
values,0.04369456974052409
table,-0.041411631425239764
connected,-0.03796686359631316
encrypted,-0.2616987967254627
value,0.20452901964967685
means,0.14593954273653953
decrypted,-0.06784341629286116
decrypting,-0.06130017169198245
encryption,-0.05370726406053256
authority,-0.04944414315764459
key,0.03096822343899346
piece,-0.025299852285940876
personalization,0.024217414778558412
time,-0.06182077599518626
device,-0.04520846441206105
client,-0.02770502355339304
network,-0.027186664450258743
server,-0.02715201640221884
authentication,-0.025020304992309783
local,0.02458067260175762
sequence,0.01552114437611718
password,-0.014941756820350057
request,-0.014852544691533085
advertisement,-0.1768804822526616
network,-0.09261779376868846
number,0.0784049567672946
impressions,0.02884206182042963
activities,-0.024564954187824648
content,-0.020226577102467266
subsequent,-0.019689800982142836
systems,-0.019682246293162235
detecting,-0.017261395963889106
generated,-0.01597133361561498
given,-0.12918694126403016
player,0.11286584252653839
method,0.07421218847328306
value,0.06601174010417515
team,-0.06288001082570441
teams,-0.05758734410127583
selected,0.04047782557689153
overall,0.03962750303855009
user,0.03725641930859976
operated,-0.026472006190505753
answer,0.3298745555407972
objective,-0.13946715989528738
question,0.04084855602699742
answers,0.03781358522481754
learning,0.023185637091733234
selected,0.020480547486561786
associated,-0.018301973632149065
correct,0.01423401188819163
user,0.01231911391350165
work,0.009037893157309315
said,0.08696891248884481
input,0.08320420684025702
calculated,0.057881607581067016
current,-0.05622209259620023
recommendation,-0.0487154098093209
data,0.04277287392748015
applications,-0.037752851277719296
degree,0.03742285922959756
module,0.035615313242792435
screen,0.028605113653946784
second,-0.15834490194002415
reader,-0.11827203761272953
indicia,0.07155980257605281
display,-0.05805501916740517
card,0.056897616146752074
game,-0.05473007181941266
device,-0.046025904307657475
surface,-0.03188642076701633
disposed,-0.027600862493356276
dealer,0.021741844533419583
calculating,0.20836970385219858
fraction,-0.18545421439603998
measuring,0.1044559499421039
fractions,-0.05602447026243828
function,0.02240459591360078
steps,0.020034278408330795
index,0.009950926535670831
method,0.00929317843857901
intercept,-0.006862098230048416
2n,-0.00652038016477031
virtual,-0.41914112198128645
users,0.0875269940975234
identity,0.07350318114482585
module,0.03484299455742684
service,-0.022331526285268723
inventory,-0.021531106648251946
server,-0.01786775713260495
plurality,-0.015535809329509707
provided,-0.014622151440061798
requests,-0.013872508083338007
device,-0.17871349999486122
signal,-0.1773649890875567
business,0.1425748420555046
operation,-0.06530003995428466
configured,-0.06325634618718172
industrial,0.04402821583335385
compliance,0.0405048275442316
time,-0.0176944366672843
component,0.016661765842025503
receive,-0.015854718521490167
application,-0.14865684877432375
user,0.13363895976336396
selectable,0.1261245148187795
terminal,-0.07820763979318848
self,0.03920849603223895
features,-0.03833246879076209
trigger,-0.034895775757774396
usage,-0.024046909252852106
button,-0.02303584794221154
collecting,0.01729322346501215
workflow,0.2827912195757694
applications,-0.27340835672911146
workflows,0.08480500747403015
plurality,0.06294396783299205
component,0.03344874797713445
status,0.02920114040641888
monitoring,-0.028683797571255915
application,-0.02544152561002532
execution,-0.02502912743061333
executing,-0.023770951784854243
second,-0.16001660631674375
game,-0.07321512525619045
client,-0.05137925277485244
participate,0.018138917747236166
server,-0.01667124954987935
instructions,0.016003357343851023
message,-0.015314876752933535
media,0.010579613031040653
interactive,-0.009736560248670256
executable,0.009334894682401918
structure,-0.1261209336803629
choice,0.06189880398863553
variable,0.05004427499797339
removing,-0.04115733585184047
processor,0.034667449460681725
interactive,-0.03109382635529672
session,-0.03091657708176363
component,-0.029269644272399285
variables,0.023259068952619207
alternative,-0.020550939982674515
flow,0.2219160422505823
signal,-0.11611649071309374
calculated,0.07979330110200802
speed,-0.0640975602044734
control,-0.05174965274470479
calculating,0.0425052935517831
method,0.03648370030838859
estimating,0.03462726283077421
hardware,-0.029698307667050852
characterized,0.028398686638666047
confidential,-0.13517982747693527
data,-0.10496336309542723
segment,0.08844592020397685
code,0.0854917282701368
interface,-0.07896173810408047
user,0.07558945238975398
client,-0.053048308488122725
portion,-0.029258762527726058
requesting,-0.026329635368070422
associated,-0.026268483744356686
tasks,0.26676620625285175
cycle,-0.14418040540720856
time,-0.07371413968849957
indication,-0.0601389262025074
failure,-0.05448352672750212
times,-0.04344227722522581
predictive,0.02916694222888436
task,0.02534477960364599
value,0.019766462896023667
variance,0.019167381224110665
measurement,0.17206383564781685
force,-0.12196069809257917
forces,-0.0514894031644672
surface,-0.04868345559267542
measured,0.03820373851168026
configured,-0.03500803020014973
signal,-0.034299662907710374
assembly,-0.02306496348431015
rotate,-0.018640025419150528
subject,0.011796027033755195
credit,-0.38693453249658616
inquiry,0.06320974377596307
category,0.05913805760927202
consumer,-0.04753401758671439
counting,0.04355881307695901
previous,-0.03217422571902932
counts,0.02246102517253667
master,0.01498133799134479
plurality,-0.01345330783884721
unique,-0.007950945918621723
basic,0.15990607489562822
repeated,0.1256744302486235
extended,-0.09640962786246465
game,-0.06349590256606262
terminal,-0.05956678354683457
server,-0.05054480698402886
plurality,-0.0424754481794323
web,-0.03867890728842442
display,-0.035145550385524575
condition,0.023113385059652606
authentication,-0.1557941223371167
game,-0.11971676377504162
method,0.08749340143752289
authenticating,-0.07569434933112597
machine,-0.06833505298861939
unused,0.06741082771397719
wagering,0.05917987480995134
portion,-0.043659032460760215
storage,-0.0410714581989807
second,-0.030431485741527393
said,0.09343786551149788
circuit,-0.07905357641405575
board,-0.07148970315284757
end,-0.041048171615576064
device,-0.026866367617652882
combined,0.024453531589929932
printed,-0.023050986181994637
second,-0.02250282228091521
conductor,-0.02015510985144643
group,0.00800974630227552
second,-0.318883306547882
players,0.21573087104616678
plurality,0.15302077949911946
player,0.09898924482667948
outcome,-0.06965915552360523
bet,-0.044287778393879755
played,0.0307960195993011
determining,-0.023028162638676197
game,-0.020454867097422245
casino,-0.019759810869377576
recipient,0.2129861559477724
text,-0.09477142004912155
encrypted,-0.07336247140290074
server,-0.04830613180119622
voice,-0.043076484921360944
encryption,-0.03517649755761423
address,-0.034593871543782156
signal,-0.030578755659762147
identifier,-0.024175114518552906
file,0.016386512104827163
medical,0.16776895083876564
patient,-0.13696559541875197
room,-0.0981737752179301
portion,-0.042815169111350714
communication,-0.04155039257092926
terminal,-0.0408727299410613
device,-0.0407443786418387
computing,-0.03301699474245574
data,0.01902672796849086
database,0.011798800111133143
regression,-0.22471842840058603
power,-0.1777835636626555
value,0.10433357531859773
equation,0.04658798099268255
coordinate,0.043776942892117976
calculated,0.027897410257670795
graph,0.02167001775134137
point,0.016894473486673823
display,-0.01491163857344964
previously,-0.011764883512658308
bid,-0.23374756813831407
value,0.1989660861565939
user,0.15430107498359402
selection,0.08180921648993575
selectable,0.06533228645435114
selected,0.055912379117512914
suggested,0.04150599980085472
facility,-0.02941497333200153
event,-0.027910734735203783
processor,0.018582377769357138
casing,0.2383142762897104
element,-0.1090381657769391
second,-0.09229040405117846
disposed,-0.09006503867566629
signal,-0.0385454850304927
configured,-0.03243422236871931
simulating,-0.030819221711424354
speed,-0.030374252183228728
device,-0.0303713862486557
quantitative,0.016259515835328833
order,-0.2940075770646767
price,0.1616329698695078
orders,-0.1049756006178253
trade,-0.0751066403862304
block,-0.06437466025208288
electronic,-0.05406020973262648
liquidity,0.052765250711527295
said,0.05262440442529753
step,0.0312567034857351
method,0.029567466347772804
vehicle,-0.09638704104295126
living,-0.06829973981984327
daily,0.05141675051042867
facility,-0.035629083931856285
event,-0.02768711911880697
time,-0.014601319318238092
information,0.013870420406401266
facilities,-0.013811623477115911
user,0.010784915269004047
estimates,0.007856717735182296
file,0.2098211315568119
second,-0.10026677371844164
controller,-0.0886368405092133
data,-0.07343152015204668
storage,-0.07120806513733324
files,0.05499269679681583
host,-0.04090346704635734
zone,0.03403287612294212
configured,-0.03329101256911108
position,-0.030522573897749407
actions,-0.10442187166595297
action,-0.06792521809404554
interface,-0.04069071099122863
user,-0.03793007076996332
means,0.0320570885452732
linked,-0.03148838630046271
receiving,0.026114819304114936
procedure,0.015622567095411296
entries,0.014031954474231095
procedures,0.01235104746930383
game,-0.09907132725268349
terminal,-0.09412872124764411
player,0.086401669466736
client,-0.07723090581560761
server,-0.035772706671621746
messaging,-0.030414589015925912
terminals,-0.02676847328496836
online,0.026287321544985632
message,-0.021133798883776613
uses,-0.018534453467226555
assets,0.45123909813470353
asset,0.09596944329669846
devices,-0.07367486311385688
alternative,-0.044981212083013276
channels,-0.043516732347298734
instruction,-0.03001548944843278
operating,-0.028393988840086863
therewith,0.022254338935919972
channel,-0.021029442434366472
group,0.013298918928521464
buyer,0.15783926611791638
said,0.13927297644873077
credit,-0.11281041907599645
application,-0.06094751182829497
data,0.059026147749406656
seller,0.04455942248048844
goods,-0.04143473156487961
filtering,0.04017750754551588
cumulative,0.023152287339706527
sale,-0.021006183264606123
acceleration,0.2971626127511527
sensor,-0.06227816232978985
data,-0.04069473403651977
detecting,-0.03498059308638266
unit,-0.03483304659346924
velocity,0.033030511320872036
processing,-0.019657149212805168
obtaining,0.01556016748542105
correction,0.012050358277901399
device,-0.008439491629809111
asset,0.2208348302019986
license,-0.19098760732052736
right,-0.12437327001602706
server,-0.08508052334264724
media,0.07342768857493942
licensing,-0.06567173243285232
licensed,-0.06526600539211878
category,0.04109097351582104
assets,0.03683102584704661
desired,0.011259791373468402
